51420,32,LMi
51437,β,Sex
51556,33,LMi
51576,p,Car
51585,46,Leo
51624,ρ,Leo
51635,t,Vel
51685,34,LMi
51718,44,Hya
51775,48,Leo
51802,49,Leo
51839,γ,Cha
51849,r,Car
51905,φ2,Hya
51912,t1,Car
51914,35,LMi
51986,p,Vel
52032,36,LMi
52085,φ,Hya
52098,37,LMi
52139,38,LMi
52154,x,Vel
52316,33,Sex
52419,θ,Car
52422,40,LMi
52452,35,Sex
52457,41,LMi
52468,w,Car
52584,36,Sex
52595,δ1,Cha
52633,δ2,Cha
52638,42,LMi
52686,m,Leo
52689,k,Leo
52727,μ,Vel
52737,b1,Hya
52882,43,LMi
52911,l,Leo
52913,40,Sex
52943,ν,Hya
52959,44,LMi
52980,41,Sex
53229,46,LMi
53252,b3,Hya
53253,u,Car
53273,p1,Leo
53295,ω,UMa
53355,48,LMi
53417,54,Leo
53423,55,Leo
53449,56,Leo
53492,50,LMi
53502,ι,Ant
53702,η,Oct
53740,α,Crt
53773,i,Vel
53807,58,Leo
53824,c,Leo
53907,p2,Leo
53910,β,UMa
53954,b,Leo
54049,p3,Leo
54061,α,UMa
54182,χ,Leo
54204,χ1,Hya
54255,χ2,Hya
54301,z,Car
54336,p4,Leo
54388,64,Leo
54463,x,Car
54487,67,Leo
54539,ψ,UMa
54682,β,Crt
54849,p5,Leo
54872,δ,Leo
54879,θ,Leo
54951,72,Leo
55016,n,Leo
55084,φ,Leo
55137,75,Leo
55203,ξ,UMa
55219,ν,UMa
55249,76,Leo
55282,δ,Crt
55425,π,Cen
55434,σ,Leo
55598,λ,Crt
55642,ι,Leo
55650,79,Leo
55687,ε,Crt
55705,γ,Crt
55765,81,Leo
55791,80,Leo
55846,83,Leo
55874,κ,Crt
55945,τ,Leo
56080,85,Leo
56127,e,Leo
56146,86,Leo
56211,λ,Dra
56242,88,Leo
56243,ο1,Cen
56250,ο2,Cen
56280,17,Crt
56343,ξ,Hya
56445,89,Leo
56473,90,Leo
56480,A,Cen
56518,C1,Cen
56561,λ,Cen
56573,C2,Cen
56583,2,Dra
56633,θ,Crt
56647,υ,Leo
56675,π,Cha
56700,C3,Cen
56779,ω,Vir
56802,ι,Crt
56922,ο,Hya
56975,92,Leo
57111,3,Dra
57283,ζ,Crt
57328,ξ,Vir
57363,λ,Mus
57380,ν,Vir
57399,χ,UMa
57562,4,Vir
57565,93,Leo
57581,μ,Mus
57632,β,Leo
57669,j,Cen
57757,β,Vir
57803,B,Cen
57936,β,Hya
58001,γ,UMa
58110,6,Vir
58159,o,Leo
58188,η,Crt
58484,ε,Cha
58510,b,Vir
58587,31,Crt
58590,π,Vir
58758,θ1,Cru
58858,2,Com
58867,θ2,Cru
58905,κ,Cha
58948,ο,Vir
59072,η,Cru
59184,E,Cen
59196,δ,Cen
59199,α,Crv
59285,10,Vir
59309,11,Vir
59316,ε,Crv
59352,3,Com
59394,3,Crv
59449,ρ,Cen
59468,4,Com
59501,5,Com
59608,12,Vir
59654,D,Cen
59747,δ,Cru
59774,δ,UMa
59803,γ,Crv
59819,6,Com
59831,2,CVn
59847,7,Com
59929,ε,Mus
60000,β,Cha
60009,ζ,Cru
60030,13,Vir
60059,F,Cen
60087,8,Com
60098,9,Com
60122,3,CVn
60129,η,Vir
60172,c,Vir
60189,ζ,Crv
60202,11,Com
60260,ε,Cru
60320,ζ2,Mus
60329,ζ1,Mus
60351,12,Com
60353,17,Vir
60425,6,Crv
60449,x1,Cen
60467,4,CVn
60485,5,CVn
60514,13,Com
60610,x2,Cen
60646,6,CVn
60697,14,Com
60710,G,Cen
60718,α1,Cru
60742,γ,Com
60746,16,Com
60823,σ,Cen
60855,u,Cen
60904,17,Com
60941,18,Com
60957,20,Com
60965,δ,Crv
60988,7,CVn
60998,4,Dra
61071,21,Com
61084,γ,Cru
61136,35,Cru
61174,η,Crv
61199,γ,Mus
61246,20,Vir
61281,κ,Dra
61295,22,Com
61317,β,CVn
61318,q,Vir
61359,β,Crv
61384,6,Dra
61394,23,Com
61415,24B,Com
61418,24A,Com
61558,f,Vir
61571,25,Com
61585,α,Mus
61622,τ,Cen
61692,9,CVn
61724,26,Com
61740,χ,Vir
61789,l,Cen
61932,γ,Cen
61937,27,Vir
61941,γ,Vir
61960,ρ,Vir
61966,39,Cru
61968,d1,Vir
62012,w,Cen
62207,10,CVn
62267,d2,Vir
62268,ι,Cru
62322,β,Mus
62325,33,Vir
62356,27,Com
62394,34,Vir
62423,7,Dra
62434,β,Cru
62443,35,Vir
62478,28,Com
62516,11,CVn
62541,29,Com
62576,30,Com
62683,p,Cen
62757,37,Vir
62763,31,Com
62807,32,Com
62867,e,Cen
62875,38,Vir
62886,35,Com
62896,n,Cen
62931,κ,Cru
62933,41,Vir
62956,ε,UMa
62985,ψ,Vir
63003,μ1,Cru
63005,μ2,Cru
63007,λ,Cru
63031,ι,Oct
63076,8,Dra
63090,δ,Vir
63121,α1,CVn
63125,α2,CVn
63210,H,Cen
63355,36,Com
63414,k,Vir
63432,9,Dra
63462,37,Com
63494,46,Vir
63533,38,Com
63608,ε,Vir
63613,δ,Mus
63724,ξ1,Cen
63750,48,Vir
63901,14,CVn
63945,f,Cen
63948,39,Com
63950,40,Com
64004,ξ2,Cen
64022,41,Com
64078,49,Vir
64094,θ,Mus
64122,g,Vir
64166,ψ,Hya
64217,15,CVn
64224,50,Vir
64238,θ,Vir
64241,α,Com
64246,17,CVn
64394,β,Com
64407,53,Vir
64520,54,Vir
64577,55,Vir
64661,η,Mus
64692,19,CVn
64725,57,Vir
64792,e,Vir
64803,r,Cen
64844,20,CVn
64852,σ,Vir
64906,21,CVn
64924,61,Vir
64962,γ,Hya
65072,23,CVn
65109,ι,Cen
65241,64,Vir
65271,J,Cen
65301,63,Vir
65323,65,Vir
65378,ζ,UMa
65387,m,Cen
65420,66,Vir
65468,ι1,Mus
65474,α,Vir
65581,i,Vir
65628,ι2,Mus
65639,69,Vir
65721,70,Vir
65790,71,Vir
65810,K,Cen
65892,72,Vir
65936,d,Cen
66006,l,Vir
66015,73,Vir
66091,75,Vir
66098,h,Vir
66200,o,Vir
66234,24,CVn
66249,ζ,Vir
66320,80,Vir
66458,25,CVn
66657,ε,Cen
66727,1,Boo
66753,κ,Oct
66763,2,Boo
66803,m,Vir
66821,Q,Cen
66936,84,Vir
67057,83,Vir
67139,85,Vir
67153,i,Cen
67172,86,Vir
67234,M,Cen
67239,3,Boo
67244,z,Cen
67275,τ,Boo
67288,87,Vir
67301,η,UMa
67457,2,Cen
67459,υ,Boo
67464,ν,Cen
67472,μ,Cen
67480,e,Boo
67494,89,Vir
67627,i,Dra
67669,3,Cen
67786,h,Cen
67787,7,Boo
67819,y,Cen
67927,η,Boo
67929,p,Vir
68002,ζ,Cen
68092,92,Vir
68103,9,Boo
68245,φ,Cen
68269,47,Hya
68276,10,Boo
68282,υ1,Cen
68390,48,Hya
68478,11,Boo
68520,τ,Vir
68523,υ2,Cen
68702,β,Cen
68756,α,Dra
68815,θ,Aps
68862,χ,Cen
68895,π,Hya
68933,θ,Cen
68940,95,Vir
68956,3,UMi
69068,13,Boo
69112,4,UMi
69127,96,Vir
69226,d,Boo
69415,50,Hya
69427,κ,Vir
69481,κ1,Boo
69483,κ2,Boo
69536,14,Boo
69612,15,Boo
69673,α,Boo
69701,ι,Vir
69713,ι,Boo
69732,λ,Boo
69879,A,Boo
69896,η,Aps
69974,λ,Vir
69989,18,Boo
69996,ι,Lup
70012,υ,Vir
70027,20,Boo
70069,v,Cen
70090,ψ,Cen
70248,ε,Aps
70300,a,Cen
70306,k,Hya
70336,2,Lib
70497,θ,Boo
70574,τ1,Lup
70576,τ2,Lup
70602,f,Boo
70638,δ,Oct
70680,14,Vir
70692,5,UMi
70753,l,Hya
70755,φ,Vir
70791,g,Boo
70794,16,Vir
70890,αC,Cen
71053,ρ,Boo
71075,γ,Boo
71115,26,Boo
71121,σ,Lup
71284,σ,Boo
71352,η,Cen
71536,ρ,Lup
71618,33,Boo
71681,α2,Cen
71683,α1,Cen
71762,π1,Boo
71795,ζ,Boo
71832,31,Boo
71837,32,Boo
71860,α,Lup
71908,α,Cir
71957,μ,Vir
71974,4,Lib
71995,34,Boo
72010,c1,Cen
72104,c2,Cen
72105,ε,Boo
72125,ο,Boo
72154,18,Vir
72194,5,Lib
72197,m,Hya
72220,19,Vir
72290,b,Lup
72323,55,Hya
72357,56,Hya
72370,α,Aps
72378,57,Hya
72487,h,Boo
72489,μ,Lib
72524,39,Boo
72571,E,Hya
72603,α1,Lib
72607,β,UMi
72622,α2,Lib
72631,11,Lib
72659,ξ,Boo
72683,ο,Lup
72929,12,Lib
72934,ξ1,Lib
72965,ζ,Cir
73095,c,Lup
73129,θ,Cir
73133,ξ2,Lib
73165,16,Lib
73249,17,Lib
73273,β,Lup
73284,59,Hya
73310,18,Lib
73334,κ,Cen
73369,40,Boo
73473,δ,Lib
73540,π1,Oct
73555,β,Boo
73566,60,Hya
73568,ω,Boo
73620,110,Vir
73695,i,Boo
73714,σ,Lib
73745,ψ,Boo
73771,π2,Oct
73776,η,Cir
73807,π,Lup
73841,k,Boo
73945,ν,Lib
73996,c,Boo
74087,b,Boo
74117,λ,Lup
74296,ω,Oct
74376,κ1,Lup
74380,κ2,Lup
74392,ι1,Lib
74395,ζ,Lup
74449,e,Lup
74493,ι2,Lib
74500,23,Lib
74596,χ,Boo
74600,26,Lib
74604,i,Lup
74649,3,Ser
74666,δ,Boo
74689,4,Ser
74778,δ,Cir
74785,β,Lib
74793,11,UMi
74824,β,Cir
74837,ε,Cir
74857,f,Lup
74911,μ,Lup
74946,γ,TrA
74975,5,Ser
75049,ο,CrB
75097,γ,UMi
75110,28,Lib
75118,ο,Lib
75119,6,Ser
75141,δ,Lup
75177,φ1,Lup
75178,50,Boo
75181,ν2,Lup
75206,ν1,Lup
75230,7,Ser
75264,ε,Lup
75304,φ2,Lup
75312,η,CrB
75323,γ,Cir
75342,8,Ser
75379,ε,Lib
75411,μ1,Boo
75415,μ2,Boo
75439,υ,Lup
75458,ι,Dra
75501,k,Lup
75530,τ1,Ser
75695,β,CrB
75730,ζ1,Lib
75761,10,Ser
75848,33,Lib
75944,ζ3,Lib
75973,ν1,Boo
76008,θ,UMi
76013,κ1,Aps
76041,ν2,Boo
76069,τ2,Ser
76126,ζ,Lib
76127,θ,CrB
76133,11,Ser
76219,37,Lib
76259,36,Lib
76267,α,CrB
76276,δ,Ser
76297,γ,Lup
76307,μ,CrB
76333,γ,Lib
76337,τ3,Ser
76371,d,Lup
76423,τ4,Ser
76424,τ5,Ser
76425,16,Ser
76427,14,Ser
76440,ε,TrA
76470,υ,Lib
76534,φ,Boo
76552,ω,Lup
76600,τ,Lib
76628,41,Lib
76669,ζ1,CrB
76705,ψ1,Lup
76742,42,Lib
76750,κ2,Aps
76810,τ6,Ser
76829,g,Lup
76852,ι,Ser
76866,χ,Ser
76878,τ7,Ser
76880,κ,Lib
76939,h,Lup
76945,ψ2,Lup
76952,γ,CrB
76996,ρ,Oct
77048,π,CrB
77052,ψ,Ser
77055,ζ,UMi
77060,η,Lib
77070,α,Ser
77111,τ8,Ser
77227,25,Ser
77233,β,Ser
77257,λ,Ser
77336,υ,Ser
77450,κ,Ser
77512,δ,CrB
77516,μ,Ser
77578,ω,Ser
77622,ε,Ser
77634,χ,Lup
77635,b,Sco
77655,κ,CrB
77660,b,Ser
77661,ρ,Ser
77760,χ,Her
77801,39,Ser
77811,λ,Lib
77840,2,Sco
77853,θ,Lib
77907,2,Her
77909,3,Sco
77910,40,Ser
77939,47,Lib
77952,β,TrA
77982,κ,TrA
77984,4,Sco
77986,4,Her
78012,λ,CrB
78072,γ,Ser
78104,ρ,Sco
78105,ξ1,Lup
78106,ξ2,Lup
78132,φ,Ser
78159,ε,CrB
78207,48,Lib
78265,π,Sco
78384,η,Lup
78400,49,Lib
78401,δ,Sco
78436,50,Lib
78459,ρ,CrB
78481,r,Her
78493,ι,CrB
78527,θ,Dra
78554,π,Ser
78592,υ,Her
78639,η,Nor
78662,ι1,Nor
78685,43,Ser
78727,ξ,Sco
78820,β1,Sco
78821,β2,Sco
78914,δ,Nor
78918,θ,Lup
78933,ω1,Sco
78990,ω2,Sco
79005,11,Sco
79007,45,Ser
79043,κ,Her
79045,7B,Her
79072,47,Ser
79101,φ,Her
79102,8,Her
79119,τ,CrB
79153,ι2,Nor
79248,14,Her
79280,19,UMi
79332,q,Her
79349,10,Her
79374,ν,Sco
79375,ψ,Sco
79387,16,Sco
79399,c1,Sco
79404,c2,Sco
79420,20,UMi
79488,9,Her
79497,ζ,Nor
79509,κ,Nor
79540,χ,Sco
79593,δ,Oph
79607,σ,CrB
79653,θ,Nor
79664,δ,TrA
79666,16,Her
79672,18,Sco
79757,υ,CrB
79790,γ1,Nor
79822,η,UMi
79881,d,Sco
79882,ε,Oph
79963,λ,Nor
79992,τ,Her
80000,γ2,Nor
80047,δ1,Aps
80057,δ2,Aps
80079,ο,Sco
80112,σ,Sco
80170,γ,Her
80179,σ,Ser
80181,ξ,CrB
80197,ν1,CrB
80214,ν2,CrB
80331,η,Dra
80343,ψ,Oph
80351,o,Her
80460,25,Her
80463,ω,Her
80473,ρ,Oph
80569,χ,Oph
80582,ε,Nor
80628,υ,Oph
80645,ι,TrA
80650,15,Dra
80686,ζ,TrA
80704,g,Her
80763,α,Sco
80809,34,Her
80815,i,Sco
80816,β,Her
80843,s,Her
80883,λ,Oph
80894,φ,Oph
80975,ω,Oph
81007,n,Her
81008,h,Her
81065,γ,Aps
81122,μ,Nor
81126,σ,Her
81252,θ,TrA
81266,τ,Sco
81290,16,Dra
81292,17,Dra
81300,12,Oph
81377,ζ,Oph
81497,42,Her
81634,36,Her
81641,37,Her
81660,g,Dra
81693,ζ,Her
81710,η1,TrA
81729,39,Her
81734,14,Oph
81833,η,Her
81852,β,Aps
82037,16,Oph
82073,i,Her
82080,ε,UMi
82140,25,Sco
82162,19,Oph
82216,l,Her
82273,α,TrA
82321,52,Her
82363,η,Ara
82369,20,Oph
82396,ε,Sco
82402,k,Her
82422,50,Her
82480,21,Oph
82504,51,Her
82514,μ1,Sco
82526,49,Her
82545,μ2,Sco
82587,53,Her
82671,ζ1,Sco
82673,ι,Oph
82729,ζ2,Sco
82730,23,Oph
82780,56,Her
82802,54,Her
82860,h,Dra
82898,20,Dra
82925,24,Oph
82960,27,Sco
82987,57,Her
83000,κ,Oph
83081,ζ,Ara
83153,ε1,Ara
83196,26,Oph
83207,ε,Her
83262,30,Oph
83313,d,Her
83331,29,Oph
83431,ε2,Ara
83462,61,Her
83574,k,Sco
83608,μ,Dra
83613,60,Her
83838,c,Her
83895,ζ,Dra
84012,η,Oph
84054,63,Her
84143,η,Sco
84177,37,Oph
84345,α1,Her
84379,δ,Her
84380,π,Her
84405,36,Oph
84514,41,Oph
84535,λ,UMi
84573,u,Her
84605,38,Oph
84606,e,Her
84625,οB,Oph
84626,οA,Oph
84671,e,Oph
84835,74,Her
84862,w,Her
84880,ν,Ser
84887,70,Her
84893,ξ,Oph
84969,ζ,Aps
84970,θ,Oph
84979,ι,Aps
85079,ι,Ara
85084,43,Oph
85112,ρ,Her
85157,73,Her
85258,β,Ara
85267,γ,Ara
85312,κ,Ara
85340,b,Oph
85355,σ,Oph
85379,x,Her
85423,d,Oph
85670,β,Dra
85693,λ,Her
85696,υ,Sco
85699,24,UMi
85727,δ,Ara
85755,c,Oph
85790,78,Her
85792,α,Ara
85805,f,Dra
85819,ν1,Dra
85822,δ,UMi
85829,ν2,Dra
85852,29,Dra
85927,λ,Sco
85998,f,Oph
86032,α,Oph
86036,26,Dra
86060,52,Oph
86092,σ,Ara
86182,y,Her
86201,ω,Dra
86228,θ,Sco
86254,79,Her
86263,ξ,Ser
86284,μ,Oph
86305,π,Ara
86414,ι,Her
86486,λ,Ara
86565,ο,Ser
86614,ψ1A,Dra
86620,ψ1B,Dra
86667,83,Her
86670,κ,Sco
86731,84,Her
86736,58,Oph
86742,β,Oph
86796,μ,Ara
86831,61,Oph
86929,η,Pav
86974,μ,Her
87072,3,Sgr
87073,ι1,Sco
87108,γ,Oph
87194,87,Her
87212,30,Dra
87234,35,Dra
87280,z,Her
87294,ι2,Sco
87563,f,Her
87585,ξ,Dra
87706,63,Oph
87728,ψ2,Dra
87747,89,Her
87808,θ,Her
87833,γ,Dra
87933,ξ,Her
87998,ν,Her
88048,ν,Oph
88116,4,Sgr
88127,40,Dra
88128,93,Her
88136,41,Dra
88149,66,Oph
88175,ζ,Ser
88192,67,Oph
88258,6,Sgr
88267,95,Her
88290,68,Oph
88331,96,Her
88346,97,Her
88380,7,Sgr
88404,τ,Oph
88469,9,Sgr
88567,γ1,Sgr
88601,70,Oph
88635,γ,Sgr
88657,98,Her
88714,θ,Ara
88745,b,Her
88765,71,Oph
88771,72,Oph
88794,ο,Her
88817,100B,Her
88818,100A,Her
88866,π,Pav
88886,102,Her
88899,101,Her
88964,73,Oph
89042,ι,Pav
89112,ε,Tel
89172,104,Her
89341,μ,Sgr
89348,36,Dra
89369,14,Sgr
89439,15,Sgr
89440,16,Sgr
89448,37,Dra
89594,38,Dra
89642,η,Sgr
89773,105,Her
89826,κ,Lyr
89861,106,Her
89908,φ,Dra
89918,74,Oph
89925,108,Her
89931,δ,Sgr
89935,t,Her
89937,χ,Dra
89962,η,Ser
90098,ξ,Pav
90133,φ,Oct
90135,ζ,Sct
90139,109,Her
90156,b,Dra
90185,ε,Sgr
90191,μ,Lyr
90260,18,Sgr
90289,21,Sgr
90344,42,Dra
90422,α,Tel
90441,d,Ser
90496,λ,Sgr
90568,ζ,Tel
90595,γ,Sct
90642,c,Ser
90797,ν,Pav
90830,δ1,Tel
90844,61,Ser
90853,δ2,Tel
90905,d,Dra
90968,κ2,CrA
90969,κ1,CrA
90982,θ,CrA
91004,24,Sgr
91066,25,Sgr
91117,α,Sct
91262,α,Lyr
91322,e,Ser
91689,26,Sgr
91726,δ,Sct
91755,c,Dra
91792,ζ,Pav
91845,ε,Sct
91875,λ,CrA
91919,ε1,Lyr
91926,ε2,Lyr
91971,ζ1,Lyr
91973,ζ2,Lyr
91975,4,Aql
92041,φ,Sgr
92043,110,Her
92111,28,Sgr
92112,50,Dra
92117,5,Aql
92161,111,Her
92175,β,Sct
92226,μ,CrA
92294,θ,Pav
92308,η1,CrA
92382,η2,CrA
92390,29,Sgr
92398,ν1,Lyr
92405,ν,Lyr
92420,β,Lyr
92480,30,Sgr
92512,ο,Dra
92524,8,Aql
92609,λ,Pav
92614,112,Her
92646,κ,Tel
92728,δ1,Lyr
92747,33,Sgr
92761,ν1,Sgr
92782,υ,Dra
92791,δ2,Lyr
92818,113,Her
92824,χ,Oct
92845,ν2,Sgr
92855,σ,Sgr
92862,13,Lyr
92946,θ1,Ser
92951,θ2,Ser
92997,48,Dra
93015,κ,Pav
93026,η,Sct
93051,64,Ser
93057,ξ1,Sgr
93085,ξ2,Sgr
93148,λ,Tel
93163,ω,Pav
93174,ε,CrA
93179,10,Aql
93194,γ,Lyr
93203,11,Aql
93244,ε,Aql
93279,λ,Lyr
93340,49,Dra
93408,16,Lyr
93429,i,Aql
93506,ζ,Sgr
93526,g,Aql
93542,ζ,CrA
93683,ο,Sgr
93713,51,Dra
93717,h,Aql
93747,ζ,Aql
93805,λ,Aql
93815,ρ,Tel
93825,γ,CrA
93864,τ,Sgr
93867,18,Aql
93903,ι,Lyr
93917,17,Lyr
94005,δ,CrA
94068,19,Aql
94083,59,Dra
94114,α,CrA
94140,55,Dra
94141,π,Sgr
94160,β,CrA
94302,53,Dra
94311,19,Lyr
94376,δ,Dra
94385,20,Aql
94477,21,Aql
94481,η,Lyr
94490,54,Dra
94620,1,Sge
94643,ψ,Sgr
94648,τ,Dra
94703,1,Vul
94713,θ,Lyr
94724,τ,Pav
94727,22,Aql
94779,κ,Cyg
94820,d,Sgr
94827,2,Vul
94834,ω1,Aql
94885,23,Aql
94913,24,Aql
94982,28,Aql
95002,ω2,Aql
95066,f,Aql
95073,d,Aql
95081,π,Dra
95168,ρ1,Sgr
95176,υ,Sgr
95188,ρ2,Sgr
95241,β1,Sgr
95260,3,Vul
95261,η,Tel
95294,β2,Sgr
95347,α,Sgr
95372,2,Cyg
95398,2,Sge
95447,b,Aql
95477,χ1,Sgr
95498,4,Vul
95501,δ,Aql
95503,χ3,Sgr
95556,4,Cyg
95560,5,Vul
95564,50,Sgr
95585,ν,Aql
95656,ι1,Cyg
95771,α,Vul
95785,8,Vul
95793,c,Aql
95818,7,Vul
95853,ι,Cyg
95932,μ,Tel
95937,e,Aql
95947,β1,Cyg
95951,β2,Cyg
96052,8,Cyg
96100,σ,Dra
96229,μ,Aql
96275,9,Vul
96302,9,Cyg
96327,37,Aql
96341,ι,Tel
96387,11,Cyg
96406,h1,Sgr
96441,θ,Cyg
96465,h2,Sgr
96468,ι,Aql
96483,κ,Aql
96516,ε,Sge
96556,42,Aql
96665,σ,Aql
96683,φ,Cyg
96693,14,Cyg
96729,53,Sgr
96757,α,Sge
96807,45,Aql
96808,e1,Sgr
96837,β,Sge
96895,16,Cyg
96931,46,Aql
96950,e2,Sgr
96957,χ,Aql
97077,10,Vul
97118,15,Cyg
97139,ψ,Aql
97165,δ,Cyg
97229,υ,Aql
97278,γ,Aql
97290,f,Sgr
97295,17,Cyg
97365,δ,Sge
97421,ν,Tel
97433,ε,Dra
97473,π,Aql
97496,ζ,Sge
97629,χ,Cyg
97630,19,Cyg
97635,d,Cyg
97649,α,Aql
97650,51,Aql
97675,ο,Aql
97679,12,Vul
97783,57,Sgr
97796,9,Sge
97804,η,Aql
97870,23,Cyg
97886,13,Vul
97928,56,Aql
97938,ξ,Aql
97966,57A,Aql
97967,57B,Aql
97980,58,Aql
98032,ι,Sgr
98036,β,Aql
98055,ψ,Cyg
98066,ω,Sgr
98068,22,Cyg
98085,10,Sge
98103,φ,Aql
98110,η,Cyg
98162,b,Sgr
98234,11,Sge
98258,g,Sgr
98337,γ,Sge
98353,60,Sgr
98375,14,Vul
98401,69,Dra
98412,θ1,Sgr
98421,θ2,Sgr
98425,25,Cyg
98438,13,Sge
98478,μ1,Pav
98495,ε,Pav
98543,15,Vul
98571,e,Cyg
98583,e,Dra
98624,μ2,Pav
98633,63,Sgr
98636,16,Vul
98658,65,Dra
98688,c,Sgr
98702,ρ,Dra
98819,15,Sge
98823,τ,Aql
98844,62,Aql
98920,η,Sge
98953,65,Sgr
98962,66,Dra
99031,b1,Cyg
99080,17,Vul
99120,ξ,Tel
99171,64,Aql
99240,δ,Pav
99255,κ,Cep
99303,b2,Cyg
99352,θ,Sge
99404,18,Vul
99473,θ,Aql
99500,68,Dra
99518,19,Vul
99529,ξ1,Cap
99531,20,Vul
99572,ξ,Cap
99631,66,Aql
99639,30,Cyg
99655,33,Cyg
99675,ο1,Cyg
99738,21,Vul
99742,ρ,Aql
99770,b3,Cyg
99848,ο2,Cyg
99853,22,Vul
99874,23,Vul
99913,18,Sge
99918,3,Cap
99951,24,Vul
100027,α1,Cap
100044,P,Cyg
100062,4,Cap
100064,α2,Cap
100108,36,Cyg
100122,35,Cyg
100195,σ,Cap
100221,71,Dra
100310,ν,Cap
100325,β2,Cap
100345,β,Cap
100435,25,Vul
100453,γ,Cyg
100469,κ1,Sgr
100587,39,Cyg
100591,κ2,Sgr
100751,α,Pav
100859,43,Cyg
100881,π,Cap
100907,40,Cyg
100965,75,Dra
100977,68,Aql
101027,ρ,Cap
101067,42,Cyg
101076,41,Cyg
101082,74,Dra
101093,θ,Cep
101101,69,Aql
101120,οB,Cap
101123,οA,Cap
101138,ω1,Cyg
101160,1,Del
101214,44,Cyg
101243,ω2,Cyg
101260,73,Dra
101421,ε,Del
101474,47,Cyg
101477,ν,Mic
101483,η,Del
101589,ζ,Del
101612,φ1,Pav
101641,26,Vul
101692,70,Aql
101716,27,Vul
101765,48,Cyg
101769,β,Del
101772,α,Ind
101773,ρ,Pav
101800,ι,Del
101847,l,Aql
101867,29,Vul
101868,28,Vul
101882,θ,Del
101916,κ,Del
101923,τ,Cap
101936,1,Aqr
101958,α,Del
101983,φ2,Pav
101984,υ,Cap
102066,49,Cyg
102080,10,Del
102098,α,Cyg
102125,μ2,Oct
102157,υ,Pav
102162,μ1,Oct
102177,51,Cyg
102208,76,Dra
102253,4,Cep
102281,δ,Del
102333,η,Ind
102388,30,Vul
102395,β,Pav
102422,η,Cep
102453,52,Cyg
102485,ψ,Cap
102487,17,Cap
102488,ε,Cyg
102531,γ1,Del
102532,γ2,Del
102589,λ,Cyg
102618,ε,Aqr
102624,k,Aqr
102633,13,Del
102693,ι,Mic
102724,55,Cyg
102773,σ,Pav
102790,ζ,Ind
102805,15,Del
102819,14,Del
102831,α,Mic
102843,56,Cyg
102945,4,Aqr
102950,ι,Ind
102978,ω,Cap
102989,β,Mic
103004,31,Vul
103005,5,Aqr
103045,μ,Aqr
103089,57,Cyg
103200,32,Vul
103226,19,Cap
103227,β,Ind
103294,17,Del
103298,16,Del
103401,7,Aqr
103413,ν,Cyg
103511,33,Vul
103527,18,Del
103569,ε,Equ
103616,20,Cap
103632,f1,Cyg
103682,11,Aqr
103732,60,Cyg
103738,γ,Mic
103882,ζ,Mic
103981,12,Aqr
104019,η,Cap
104031,3,Equ
104043,α,Oct
104060,ξ,Cyg
104085,μ,Ind
104101,4,Equ
104139,θ,Cap
104148,δ,Mic
104177,η,Mic
104194,f2,Cyg
104214,61A,Cyg
104217,61B,Cyg
104234,24,Cap
104365,χ,Cap
104382,σ,Oct
104452,27,Cap
104459,ν,Aqr
104521,γ,Equ
104538,6,Equ
104732,ζ,Cyg
104755,ο,Pav
104858,δ,Equ
104887,τ,Cyg
104963,φ,Cap
104974,29,Cap
104987,α,Equ
105102,σ,Cyg
105138,υ,Cyg
105140,ε,Mic
105143,30,Cap
105164,15,Aqr
105168,31,Cap
105186,68,Cyg
105199,α,Cep
105268,6,Cep
105319,θ,Ind
105382,θ1,Mic
105412,16,Aqr
105413,9,Equ
105502,1,Peg
105515,ι,Cap
105570,β,Equ
105574,17,Aqr
105665,33,Cap
105668,18,Aqr
105696,θ2,Mic
105729,20,Aqr
105761,19,Aqr
105767,21,Aqr
105811,69,Cyg
105841,γ,Ind
105858,γ,Pav
105881,ζ,Cap
105928,35,Cap
105942,70,Cyg
105966,35,Vul
105972,7,Cep
106032,β,Cep
106039,b,Cap
106067,5,PsA
106093,g,Cyg
106140,2,Peg
106278,β,Aqr
106327,ξ,Gru
106340,6,PsA
106481,ρ,Cyg
106551,72,Cyg
106559,37,Cap
106654,8,PsA
106703,7,PsA
106711,74,Cyg
106723,ε,Cap
106783,3,Peg
106786,ξ,Aqr
106787,5,Peg
106801,9,Cep
106856,4,Peg
106944,d,Aqr
106985,γ,Cap
106999,75,Cyg
107089,ν,Oct
107095,42,Cap
107097,76,Cyg
107119,11,Cep
107128,41,Cap
107136,π1,Cyg
107144,26,Aqr
107151,7,Peg
107162,77,Cyg
107188,κ,Cap
107232,44,Cap
107253,79,Cyg
107259,μ,Cep
107302,45,Cap
107310,μ1,Cyg
107315,ε,Peg
107348,9,Peg
107354,κ,Peg
107380,ι,PsA
107382,c,Cap
107418,ν,Cep
107472,12,Peg
107487,47,Cap
107517,λ,Cap
107533,π2,Cyg
107556,δ,Cap
107575,11,Peg
107586,12,Cep
107608,θ,PsA
107763,14,Peg
107788,13,Peg
107835,ο,Ind
107843,λ,Oct
107975,15,Peg
108022,16,Peg
108036,μ,Cap
108085,γ,Gru
108165,13,Cep
108281,π,Ind
108339,17,Peg
108431,δ,Ind
108478,κ1,Ind
108535,16,Cep
108612,18,Peg
108661,η,PsA
108691,28,Aqr
108693,20,Peg
108699,19,Peg
